"","trial","val_basic","delay","val_prc","response","RT","respSide","sideNOW","Version","loopID","Context"
"438",98,20,45,2.55,0,1.4559,1,1,"S1",2,1
"439",99,20,7,3.05,0,1.359,2,2,"S1",2,1
"440",100,20,3,1.9,1,1.5116,2,1,"S1",2,1
"441",101,20,58,1.05,0,1.2182,1,1,"S1",2,1
"442",102,20,45,1.055,0,0.886,1,1,"S1",2,1
"443",103,20,1,1.05,0,2.6745,1,1,"S1",2,1
"444",104,20,1,3.85,1,1.3094,1,2,"S1",2,1
"445",105,20,122,1.9,0,1.2529,1,1,"S1",2,1
"446",106,20,1,1.45,1,1.7828,1,2,"S1",2,1
"447",107,20,7,1.35,0,1.7024,2,2,"S1",2,1
"448",108,20,58,3.85,0,1.2724,1,1,"S1",2,1
"449",109,20,1,1.25,1,1.9186,1,2,"S1",2,1
"450",110,20,13,3.85,0,1.3119,1,1,"S1",2,1
"451",111,20,13,2.85,0,1.0323,2,2,"S1",2,1
"452",112,20,75,1.055,0,0.9747,2,2,"S1",2,1
"453",113,20,32,2.55,0,1.1438,2,2,"S1",2,1
"454",114,20,24,1.65,0,1.0317,2,2,"S1",2,1
"455",115,20,7,1.25,0,1.4323,2,2,"S1",2,1
"456",116,20,58,1.25,0,1.1121,2,2,"S1",2,1
"457",117,20,24,1.25,0,1.5264,2,2,"S1",2,1
"458",118,20,58,1.055,0,1.732,2,2,"S1",2,1
"459",119,20,122,1.65,0,1.42,1,1,"S1",2,1
"460",120,20,1,2.05,1,1.568,1,2,"S1",2,1
"461",121,20,75,1.65,0,1.1333,1,1,"S1",2,1
"462",122,20,24,1.85,0,1.7276,2,2,"S1",2,1
"463",123,20,1,1.055,0,2.4009,2,2,"S1",2,1
"464",124,20,45,2.05,0,1.2981,2,2,"S1",2,1
"465",125,20,75,1.25,0,1.0024,2,2,"S1",2,1
"466",126,20,58,2.55,0,0.8883,2,2,"S1",2,1
"467",127,20,122,2.25,0,1.2534,1,1,"S1",2,1
"468",128,20,24,1.05,0,1.0611,2,2,"S1",2,1
"469",129,20,13,1.35,0,0.9771,2,2,"S1",2,1
"470",130,20,3,1.055,0,1.3222,1,1,"S1",2,1
"471",131,20,13,3.05,0,1.1123,1,1,"S1",2,1
"472",132,20,7,1.65,0,1.5382,1,1,"S1",2,1
"473",133,20,45,3.45,0,0.9878,2,2,"S1",2,1
"474",134,20,3,1.35,0,2.0985,2,2,"S1",2,1
"475",135,20,75,1.45,0,1.3393,1,1,"S1",2,1
"476",136,20,75,3.05,0,0.9177,1,1,"S1",2,1
"477",137,20,7,1.055,0,1.1728,1,1,"S1",2,1
"478",138,20,45,1.15,0,1.1099,1,1,"S1",2,1
"479",139,20,7,2.85,1,2.6771,1,2,"S1",2,1
"480",140,20,122,1.055,0,0.7866,2,2,"S1",2,1
"481",141,20,75,2.85,0,1.0345,1,1,"S1",2,1
"482",142,20,1,1.35,1,1.8079,1,2,"S1",2,1
"483",143,20,122,1.55,0,0.9714,2,2,"S1",2,1
"484",144,20,58,3.05,0,1.3163,1,1,"S1",2,1
"485",145,20,24,3.85,0,2.6502,2,2,"S1",2,1
"486",146,20,45,3.85,0,1.1514,1,1,"S1",2,1
"487",147,20,45,1.55,0,1.2426,1,1,"S1",2,1
"488",148,20,32,1.65,0,1.1453,1,1,"S1",2,1
"489",149,20,32,2.05,0,0.8615,2,2,"S1",2,1
"490",150,20,1,1.85,1,2.1331,1,2,"S1",2,1
"491",151,20,45,2.85,0,1.736,1,1,"S1",2,1
"492",152,20,32,1.85,0,1.4188,1,1,"S1",2,1
"493",153,20,24,1.055,0,1.2032,1,1,"S1",2,1
"494",154,20,13,1.65,0,1.3095,2,2,"S1",2,1
"495",155,20,24,3.05,0,1.1578,2,2,"S1",2,1
"496",156,20,75,1.85,0,0.978,1,1,"S1",2,1
"497",157,20,122,1.35,0,1.2123,2,2,"S1",2,1
"498",158,20,58,1.35,0,1.1101,2,2,"S1",2,1
"499",159,20,24,1.45,0,0.7683,2,2,"S1",2,1
"500",160,20,58,2.25,0,1.1326,1,1,"S1",2,1
"501",161,20,3,1.85,0,2.7756,2,2,"S1",2,1
"502",162,20,3,3.05,1,1.3389,1,2,"S1",2,1
"503",163,20,3,1.65,0,3.2245,2,2,"S1",2,1
"504",164,20,122,1.25,0,1.4813,1,1,"S1",2,1
"505",165,20,58,1.85,0,4.6034,2,2,"S1",2,1
"506",166,20,1,3.05,1,1.4437,2,1,"S1",2,1
"507",167,20,3,1.45,0,1.2982,1,1,"S1",2,1
"508",168,20,7,1.85,0,1.257,1,1,"S1",2,1
"509",169,20,1,1.9,1,1.4933,1,2,"S1",2,1
"510",170,20,24,3.45,0,1.3219,1,1,"S1",2,1
"511",1,20,4,2.5,1,9.9678,1,2,"S2",2,0
"512",2,20,23,3.5,0,10.9303,1,1,"S2",2,0
"513",3,20,62,1.83,0,3.6438,2,2,"S2",2,0
"514",4,20,23,1.08,0,2.5025,1,1,"S2",2,0
"515",5,20,73,3.8,0,3.2129,1,1,"S2",2,0
"516",6,20,73,1.5,0,2.1408,1,1,"S2",2,0
"517",7,20,2,3.5,1,3.3174,1,2,"S2",2,0
"518",8,20,2,1.08,0,3.6978,2,2,"S2",2,0
"519",9,20,2,1.9,1,3.6178,2,1,"S2",2,0
"520",10,20,62,3.8,0,5.7166,1,1,"S2",2,0
"521",11,20,23,1.02,0,2.5408,1,1,"S2",2,0
"522",12,20,29,3.5,1,11.2397,1,2,"S2",2,0
"523",13,20,14,1.5,0,3.1737,2,2,"S2",2,0
"524",14,20,118,1.2,0,2.6413,2,2,"S2",2,0
"525",15,20,4,1.7,1,3.5449,1,2,"S2",2,0
"526",16,20,118,1.025,0,3.4365,1,1,"S2",2,0
"527",17,20,14,3.8,1,5.2872,1,2,"S2",2,0
"528",18,20,2,2.5,1,2.3087,1,2,"S2",2,0
"529",19,20,6,3.5,1,4.056,2,1,"S2",2,0
"530",20,20,118,1.9,0,1.8235,1,1,"S2",2,0
"531",21,20,14,3.1,1,5.7263,1,2,"S2",2,0
"532",22,20,118,1.085,0,1.4469,2,2,"S2",2,0
"533",23,20,14,2.5,0,5.7909,1,1,"S2",2,0
"534",24,20,62,1.7,0,1.7955,1,1,"S2",2,0
"535",25,20,73,2.5,0,1.5362,1,1,"S2",2,0
"536",26,20,4,1.2,1,3.7204,2,1,"S2",2,0
"537",27,20,6,1.9,1,2.9936,1,2,"S2",2,0
"538",28,20,14,2.3,0,1.9298,1,1,"S2",2,0
"539",29,20,23,1.47,0,1.8287,1,1,"S2",2,0
"540",30,20,29,1.025,0,2.0776,2,2,"S2",2,0
"541",31,20,4,1.9,1,1.9314,2,1,"S2",2,0
"542",32,20,6,2.3,1,1.7116,2,1,"S2",2,0
"543",33,20,118,1.5,0,1.3725,1,1,"S2",2,0
"544",34,20,50,1.33,0,2.8889,1,1,"S2",2,0
"545",35,20,14,1.025,0,2.9096,2,2,"S2",2,0
"546",36,20,62,1.2,0,1.5451,2,2,"S2",2,0
"547",37,20,23,1.7,0,1.518,2,2,"S2",2,0
"548",38,20,23,3.1,0,1.9563,2,2,"S2",2,0
"549",39,20,14,1.47,0,2.9708,1,1,"S2",2,0
"550",40,20,50,1.5,0,3.13,2,2,"S2",2,0
"551",41,20,23,2.8,0,2.4703,1,1,"S2",2,0
"552",42,20,73,3.1,0,1.3433,1,1,"S2",2,0
"553",43,20,14,1.7,0,2.1127,2,2,"S2",2,0
"554",44,20,2,1.2,1,2.1743,2,1,"S2",2,0
"555",45,20,62,2.5,0,1.8281,2,2,"S2",2,0
"556",46,20,50,3.5,0,3.0857,1,1,"S2",2,0
"557",47,20,4,1.47,1,1.7806,2,1,"S2",2,0
"558",48,20,2,1.7,1,1.3399,2,1,"S2",2,0
"559",49,20,73,1.83,0,1.2252,1,1,"S2",2,0
"560",50,20,4,2.3,1,1.2723,2,1,"S2",2,0
"561",51,20,6,2.8,1,2.1148,1,2,"S2",2,0
"562",52,20,2,1.47,1,1.7791,1,2,"S2",2,0
"563",53,20,50,1.02,0,1.3789,2,2,"S2",2,0
"564",54,20,2,1.5,1,1.361,2,1,"S2",2,0
"565",55,20,29,1.5,0,1.1839,2,2,"S2",2,0
"566",56,20,14,2.07,1,6.1527,2,1,"S2",2,0
"567",57,20,29,1.2,0,1.8645,2,2,"S2",2,0
"568",58,20,62,3.5,0,2.1673,2,2,"S2",2,0
"569",59,20,50,1.83,0,1.4835,1,1,"S2",2,0
"570",60,20,50,3.1,0,2.5307,2,2,"S2",2,0
"571",61,20,23,1.83,0,1.9338,2,2,"S2",2,0
"572",62,20,50,1.9,0,1.7013,1,1,"S2",2,0
"573",63,20,50,2.3,0,1.5424,1,1,"S2",2,0
"574",64,20,2,2.07,1,1.3599,1,2,"S2",2,0
"575",65,20,6,1.2,0,1.9755,1,1,"S2",2,0
"576",66,20,118,2.3,0,0.9195,2,2,"S2",2,0
"577",67,20,118,2.5,0,0.9162,2,2,"S2",2,0
"578",68,20,6,2.07,1,1.9108,1,2,"S2",2,0
"579",69,20,6,1.83,1,1.9262,2,1,"S2",2,0
"580",70,20,2,2.8,1,1.4083,1,2,"S2",2,0
"581",71,20,4,3.1,1,1.515,1,2,"S2",2,0
"582",72,20,73,2.8,0,1.5852,1,1,"S2",2,0
"583",73,20,4,1.085,0,2.822,1,1,"S2",2,0
"584",74,20,29,1.7,0,1.2153,2,2,"S2",2,0
"585",75,20,29,1.2,0,1.3922,2,2,"S2",2,0
"586",76,20,29,3.8,0,1.5459,1,1,"S2",2,0
"587",77,20,73,1.08,0,1.1864,2,2,"S2",2,0
"588",78,20,2,1.83,1,1.3195,2,1,"S2",2,0
"589",79,20,73,1.9,0,1.3431,1,1,"S2",2,0
"590",80,20,29,2.5,0,1.2874,1,1,"S2",2,0
"591",81,20,118,1.2,0,1.2915,1,1,"S2",2,0
"592",82,20,62,1.2,0,1.3191,1,1,"S2",2,0
"593",83,20,29,3.1,0,0.8974,2,2,"S2",2,0
"594",84,20,23,1.2,0,1.3469,1,1,"S2",2,0
"595",85,20,50,2.8,0,0.8653,2,2,"S2",2,0
"596",86,20,2,2.3,1,1.1186,1,2,"S2",2,0
"597",87,20,6,3.1,1,1.2834,2,1,"S2",2,0
"598",88,20,6,1.5,1,3.4844,1,2,"S2",2,0
"599",89,20,4,1.2,1,3.5196,1,2,"S2",2,0
"600",90,20,2,3.1,1,1.4745,2,1,"S2",2,0
"601",91,20,62,2.07,0,1.2308,1,1,"S2",2,0
"602",92,20,50,2.5,0,1.3266,1,1,"S2",2,0
"603",93,20,23,2.3,1,1.0967,2,1,"S2",2,0
"604",94,20,73,3.5,0,1.3755,1,1,"S2",2,0
"605",95,20,2,1.02,0,2.6306,1,1,"S2",2,0
"606",96,20,62,2.8,0,1.0278,1,1,"S2",2,0
"607",97,20,23,2.5,0,0.9063,2,2,"S2",2,0
"608",98,20,50,2.07,0,1.5858,2,2,"S2",2,0
"609",99,20,6,1.02,0,2.5415,1,1,"S2",2,0
"610",100,20,14,1.33,0,1.4302,2,2,"S2",2,0
"611",101,20,118,1.7,0,0.9479,2,2,"S2",2,0
"612",102,20,118,3.1,0,0.6823,2,2,"S2",2,0
"613",103,20,118,1.83,0,1.1796,2,2,"S2",2,0
"614",104,20,29,2.07,0,1.6341,1,1,"S2",2,0
"615",105,20,6,1.08,0,1.4081,1,1,"S2",2,0
"616",106,20,4,1.33,1,2.9407,1,2,"S2",2,0
"617",107,20,73,1.33,0,1.1961,1,1,"S2",2,0
"618",108,20,62,2.3,0,1.9446,2,2,"S2",2,0
"619",109,20,23,1.5,0,1.9695,1,1,"S2",2,0
"620",110,20,4,3.5,1,1.636,1,2,"S2",2,0
"621",111,20,23,2.07,0,1.2214,2,2,"S2",2,0
"622",112,20,118,3.5,0,1.0733,2,2,"S2",2,0
"623",113,20,62,1.5,0,1.1507,2,2,"S2",2,0
"624",114,20,73,2.07,0,1.6216,1,1,"S2",2,0
"625",115,20,4,2.07,1,1.7961,1,2,"S2",2,0
"626",116,20,6,1.2,0,2.2503,1,1,"S2",2,0
"627",117,20,14,1.83,0,1.2536,2,2,"S2",2,0
"628",118,20,62,1.33,0,1.2384,2,2,"S2",2,0
"629",119,20,6,1.47,1,1.865,2,1,"S2",2,0
"630",120,20,118,2.8,0,1.2849,2,2,"S2",2,0
"631",121,20,73,2.3,0,1.4448,2,2,"S2",2,0
"632",122,20,14,1.2,0,1.7757,1,1,"S2",2,0
"633",123,20,14,1.9,0,1.7971,2,2,"S2",2,0
"634",124,20,62,1.9,0,0.9146,2,2,"S2",2,0
"635",125,20,29,1.83,0,1.0767,1,1,"S2",2,0
"636",126,20,14,3.5,1,1.8757,2,1,"S2",2,0
"637",127,20,50,3.8,0,1.5518,2,2,"S2",2,0
"638",128,20,6,3.8,1,1.6341,1,2,"S2",2,0
"639",129,20,4,1.5,1,2.0133,2,1,"S2",2,0
"640",130,20,73,1.47,0,0.9745,2,2,"S2",2,0
"641",131,20,50,1.2,0,1.3751,1,1,"S2",2,0
"642",132,20,4,3.8,1,1.3604,1,2,"S2",2,0
"643",133,20,29,1.47,0,1.1999,2,2,"S2",2,0
"644",134,20,73,1.2,0,1.167,1,1,"S2",2,0
"645",135,20,2,3.8,1,1.1065,1,2,"S2",2,0
"646",136,20,62,1.085,0,1.0897,1,1,"S2",2,0
"647",137,20,62,1.47,0,1.5853,1,1,"S2",2,0
"648",138,20,73,1.7,0,1.2565,1,1,"S2",2,0
"649",139,20,29,1.9,0,1.3215,1,1,"S2",2,0
"650",140,20,62,3.1,0,1.1885,1,1,"S2",2,0
"651",141,20,14,1.085,0,1.3916,1,1,"S2",2,0
"652",142,20,50,1.08,0,1.4665,1,1,"S2",2,0
"653",143,20,14,1.2,0,1.4026,2,2,"S2",2,0
"654",144,20,6,1.7,1,1.258,1,2,"S2",2,0
"655",145,20,50,1.47,0,0.9597,2,2,"S2",2,0
"656",146,20,62,1.025,0,1.8452,1,1,"S2",2,0
"657",147,20,29,1.085,0,2.0289,2,2,"S2",2,0
"658",148,20,118,3.8,0,1.4247,1,1,"S2",2,0
"659",149,20,6,2.5,1,1.2416,2,1,"S2",2,0
"660",150,20,50,1.7,0,1.3703,2,2,"S2",2,0
"661",151,20,4,1.025,0,1.5294,2,2,"S2",2,0
"662",152,20,4,2.8,1,1.4412,2,1,"S2",2,0
"663",153,20,29,2.8,0,1.1106,1,1,"S2",2,0
"664",154,20,4,1.83,1,1.5384,1,2,"S2",2,0
"665",155,20,118,1.33,0,1.6491,1,1,"S2",2,0
"666",156,20,2,1.33,1,2.178,1,2,"S2",2,0
"667",157,20,73,1.02,0,1.1728,1,1,"S2",2,0
"668",158,20,23,1.33,0,1.5102,2,2,"S2",2,0
"669",159,20,23,1.2,0,1.6042,2,2,"S2",2,0
"670",160,20,6,1.33,0,2.1751,2,2,"S2",2,0
"671",161,20,73,1.2,0,0.7764,2,2,"S2",2,0
"672",162,20,23,3.8,0,2.3808,2,2,"S2",2,0
"673",163,20,29,2.3,0,1.392,1,1,"S2",2,0
"674",164,20,118,2.07,0,1.1244,2,2,"S2",2,0
"675",165,20,118,1.47,0,1.0551,1,1,"S2",2,0
"676",166,20,29,1.33,0,1.5662,2,2,"S2",2,0
"677",167,20,2,1.2,1,1.6831,2,1,"S2",2,0
"678",168,20,14,2.8,1,2.3208,2,1,"S2",2,0
"679",169,20,50,1.2,0,1.6905,2,2,"S2",2,0
"680",170,20,23,1.9,0,2.4187,2,2,"S2",2,0
"681",1,20,3,3.45,1,4.4626,1,2,"S1",3,1
"682",2,20,122,1.85,0,2.3368,2,2,"S1",3,1
"683",3,20,24,3.45,0,4.8862,1,1,"S1",3,1
"684",4,20,1,2.25,1,2.0343,2,1,"S1",3,1
"685",5,20,13,1.65,0,2.742,1,1,"S1",3,1
"686",6,20,13,1.05,0,2.3148,1,1,"S1",3,1
"687",7,20,1,1.05,0,4.4184,2,2,"S1",3,1
"688",8,20,45,1.05,0,1.7237,2,2,"S1",3,1
"689",9,20,58,1.15,0,3.5065,2,2,"S1",3,1
"690",10,20,1,1.35,1,2.2162,2,1,"S1",3,1
"691",11,20,75,1.15,0,3.3363,2,2,"S1",3,1
"692",12,20,1,1.65,1,1.6708,2,1,"S1",3,1
"693",13,20,122,1.35,0,1.8755,1,1,"S1",3,1
"694",14,20,1,3.45,1,4.0821,1,2,"S1",3,1
"695",15,20,24,2.05,0,2.3725,1,1,"S1",3,1
"696",16,20,122,1.05,0,1.4697,2,2,"S1",3,1
"697",17,20,1,1.15,1,1.9248,1,2,"S1",3,1
"698",18,20,32,1.65,0,3.1655,1,1,"S1",3,1
"699",19,20,3,1.05,0,1.9112,2,2,"S1",3,1
"700",20,20,24,1.85,0,2.7563,2,2,"S1",3,1
"701",21,20,75,2.25,0,2.6502,1,1,"S1",3,1
"702",22,20,13,1.45,0,2.6662,2,2,"S1",3,1
"703",23,20,45,1.25,0,2.3155,1,1,"S1",3,1
"704",24,20,45,3.85,1,2.4538,2,1,"S1",3,1
"705",25,20,75,3.05,1,2.9419,1,2,"S1",3,1
"706",26,20,75,2.85,0,4.2128,1,1,"S1",3,1
"707",27,20,58,1.35,0,1.7225,1,1,"S1",3,1
"708",28,20,58,1.9,0,1.9364,2,2,"S1",3,1
"709",29,20,24,1.9,0,1.7207,2,2,"S1",3,1
"710",30,20,45,1.15,0,2.7288,1,1,"S1",3,1
"711",31,20,13,2.25,1,5.9481,2,1,"S1",3,1
"712",32,20,7,2.85,1,1.6773,2,1,"S1",3,1
"713",33,20,32,1.35,0,1.9305,2,2,"S1",3,1
"714",34,20,32,3.85,1,2.7172,2,1,"S1",3,1
"715",35,20,13,2.85,1,2.0657,2,1,"S1",3,1
"716",36,20,7,1.05,0,1.4503,2,2,"S1",3,1
"717",37,20,3,2.85,1,2.7326,2,1,"S1",3,1
"718",38,20,1,1.55,1,1.5414,2,1,"S1",3,1
"719",39,20,3,1.45,1,1.3409,1,2,"S1",3,1
"720",40,20,45,2.85,0,2.371,1,1,"S1",3,1
"721",41,20,24,1.65,0,2.1082,2,2,"S1",3,1
"722",42,20,45,1.85,0,2.8581,2,2,"S1",3,1
"723",43,20,7,1.65,1,3.8829,2,1,"S1",3,1
"724",44,20,75,1.65,0,3.0288,1,1,"S1",3,1
"725",45,20,58,2.25,0,2.8333,1,1,"S1",3,1
"726",46,20,7,1.055,0,1.5949,2,2,"S1",3,1
"727",47,20,75,1.25,0,2.2417,2,2,"S1",3,1
"728",48,20,13,2.05,1,5.0359,1,2,"S1",3,1
"729",49,20,32,1.05,0,2.1848,2,2,"S1",3,1
"730",50,20,58,3.45,0,2.7576,1,1,"S1",3,1
"731",51,20,45,1.055,0,1.8902,2,2,"S1",3,1
"732",52,20,3,1.9,1,2.6734,1,2,"S1",3,1
"733",53,20,7,1.35,0,5.5506,1,1,"S1",3,1
"734",54,20,58,3.05,0,3.0089,2,2,"S1",3,1
"735",55,20,32,1.45,0,1.9756,1,1,"S1",3,1
"736",56,20,1,3.05,1,2.7377,1,2,"S1",3,1
"737",57,20,75,1.9,0,2.0069,1,1,"S1",3,1
"738",58,20,24,2.25,0,3.4833,1,1,"S1",3,1
"739",59,20,122,2.05,0,1.7157,1,1,"S1",3,1
"740",60,20,45,1.35,0,4.169,2,2,"S1",3,1
"741",61,20,122,3.85,1,4.0816,2,1,"S1",3,1
"742",62,20,58,1.05,0,1.6451,2,2,"S1",3,1
"743",63,20,58,1.45,0,2.4416,1,1,"S1",3,1
"744",64,20,45,2.25,0,2.4256,1,1,"S1",3,1
"745",65,20,122,1.055,0,1.2881,1,1,"S1",3,1
"746",66,20,24,1.25,0,1.551,1,1,"S1",3,1
"747",67,20,122,1.9,0,1.4385,2,2,"S1",3,1
"748",68,20,58,1.55,0,2.0376,2,2,"S1",3,1
"749",69,20,45,1.55,0,1.3113,1,1,"S1",3,1
"750",70,20,3,2.05,1,0.9405,1,2,"S1",3,1
"751",71,20,3,1.055,0,1.4654,1,1,"S1",3,1
"752",72,20,1,2.85,1,1.5928,1,2,"S1",3,1
"753",73,20,75,2.55,0,3.0056,1,1,"S1",3,1
"754",74,20,32,2.25,0,2.1817,1,1,"S1",3,1
"755",75,20,1,3.85,1,1.3189,1,2,"S1",3,1
"756",76,20,75,1.05,0,1.6702,2,2,"S1",3,1
"757",77,20,1,1.055,1,3.7243,2,1,"S1",3,1
"758",78,20,122,1.15,0,1.698,1,1,"S1",3,1
"759",79,20,32,1.85,0,1.3356,1,1,"S1",3,1
"760",80,20,122,1.45,0,2.1234,2,2,"S1",3,1
"761",81,20,58,1.055,0,2.0858,2,2,"S1",3,1
"762",82,20,1,1.45,1,1.3169,2,1,"S1",3,1
"763",83,20,13,3.45,1,2.7076,1,2,"S1",3,1
"764",84,20,3,1.15,1,1.0743,2,1,"S1",3,1
"765",85,20,122,1.55,0,1.6145,1,1,"S1",3,1
"766",86,20,75,2.05,0,1.8194,2,2,"S1",3,1
"767",87,20,75,1.85,0,2.1407,1,1,"S1",3,1
"768",88,20,122,2.25,0,1.7875,1,1,"S1",3,1
"769",89,20,58,2.05,0,1.6373,1,1,"S1",3,1
"770",90,20,3,2.55,1,1.0963,2,1,"S1",3,1
"771",91,20,58,1.25,0,1.8405,2,2,"S1",3,1
"772",92,20,32,2.55,0,2.4838,2,2,"S1",3,1
"773",93,20,3,2.25,1,1.0029,2,1,"S1",3,1
"774",94,20,13,1.55,1,2.0896,1,2,"S1",3,1
"775",95,20,75,1.55,0,2.7322,1,1,"S1",3,1
"776",96,20,13,1.35,1,8.1162,1,2,"S1",3,1
"777",97,20,7,1.15,1,3.8696,1,2,"S1",3,1
"778",98,20,7,2.55,1,1.1784,1,2,"S1",3,1
"779",99,20,32,1.25,0,1.6735,1,1,"S1",3,1
"780",100,20,3,1.55,1,1.7031,2,1,"S1",3,1
"781",101,20,24,1.45,0,2.3632,2,2,"S1",3,1
"782",102,20,45,2.55,1,3.4595,2,1,"S1",3,1
"783",103,20,7,2.25,1,1.7475,1,2,"S1",3,1
"784",104,20,58,2.85,1,3.4676,1,2,"S1",3,1
"785",105,20,24,1.15,0,3.1687,1,1,"S1",3,1
"786",106,20,58,1.65,0,1.1971,1,1,"S1",3,1
"787",107,20,13,3.05,1,0.9926,1,2,"S1",3,1
"788",108,20,32,3.05,1,2.6618,1,2,"S1",3,1
"789",109,20,24,1.35,0,1.8947,1,1,"S1",3,1
"790",110,20,7,1.85,1,1.0991,2,1,"S1",3,1
"791",111,20,13,1.25,1,4.2594,1,2,"S1",3,1
"792",112,20,45,3.05,1,1.3842,2,1,"S1",3,1
"793",113,20,1,1.85,1,1.3721,1,2,"S1",3,1
"794",114,20,75,1.35,0,1.399,1,1,"S1",3,1
"795",115,20,32,2.05,0,2.8644,2,2,"S1",3,1
"796",116,20,7,2.05,1,3.7686,2,1,"S1",3,1
"797",117,20,122,1.25,0,2.9374,1,1,"S1",3,1
"798",118,20,75,3.85,1,1.8581,1,2,"S1",3,1
"799",119,20,3,3.05,1,3.8861,1,2,"S1",3,1
"800",120,20,58,2.55,1,4.7692,1,2,"S1",3,1
"801",121,20,24,2.85,1,2.2648,1,2,"S1",3,1
"802",122,20,24,1.55,0,1.8525,2,2,"S1",3,1
"803",123,20,24,1.05,0,1.6251,1,1,"S1",3,1
"804",124,20,32,1.9,0,2.2066,2,2,"S1",3,1
"805",125,20,7,3.85,1,1.0458,2,1,"S1",3,1
"806",126,20,1,1.25,1,1.4186,1,2,"S1",3,1
"807",127,20,7,1.9,1,1.1558,2,1,"S1",3,1
"808",128,20,58,3.85,0,4.2299,2,2,"S1",3,1
"809",129,20,1,2.05,1,1.2891,1,2,"S1",3,1
"810",130,20,32,1.15,0,3.8163,2,2,"S1",3,1
"811",131,20,13,3.85,1,0.7535,1,2,"S1",3,1
"812",132,20,13,1.9,1,3.4529,1,2,"S1",3,1
"813",133,20,7,1.55,1,1.3913,2,1,"S1",3,1
"814",134,20,45,1.9,0,2.3958,1,1,"S1",3,1
"815",135,20,7,1.25,1,3.2291,1,2,"S1",3,1
"816",136,20,13,1.85,1,1.4299,2,1,"S1",3,1
"817",137,20,1,1.9,1,0.9959,1,2,"S1",3,1
"818",138,20,7,3.05,1,1.0281,2,1,"S1",3,1
"819",139,20,24,3.85,1,2.6334,2,1,"S1",3,1
"820",140,20,32,1.055,0,2.2814,2,2,"S1",3,1
"821",141,20,122,3.05,0,4.9093,2,2,"S1",3,1
"822",142,20,122,3.45,0,2.3634,2,2,"S1",3,1
"823",143,20,122,1.65,0,1.4303,1,1,"S1",3,1
"824",144,20,3,3.85,1,0.9388,1,2,"S1",3,1
"825",145,20,75,1.45,0,1.6831,2,2,"S1",3,1
"826",146,20,75,1.055,0,1.5246,1,1,"S1",3,1
"827",147,20,45,3.45,0,2.6136,2,2,"S1",3,1
"828",148,20,3,1.35,0,1.2713,2,2,"S1",3,1
"829",149,20,45,1.45,0,4.1578,2,2,"S1",3,1
"830",150,20,24,3.05,1,2.2872,1,2,"S1",3,1
"831",151,20,32,1.55,0,1.8135,1,1,"S1",3,1
"832",152,20,7,1.45,1,2.5286,1,2,"S1",3,1
"833",153,20,3,1.65,1,2.9641,2,1,"S1",3,1
"834",154,20,45,1.65,0,1.6037,1,1,"S1",3,1
"835",155,20,13,1.055,0,1.2819,1,1,"S1",3,1
"836",156,20,75,3.45,0,2.7354,2,2,"S1",3,1
"837",157,20,3,1.25,1,0.9937,2,1,"S1",3,1
"838",158,20,7,3.45,1,1.0682,2,1,"S1",3,1
"839",159,20,45,2.05,0,2.7644,1,1,"S1",3,1
"840",160,20,13,1.15,0,2.1167,1,1,"S1",3,1
"841",161,20,58,1.85,0,2.0392,2,2,"S1",3,1
"842",162,20,3,1.85,1,1.4385,1,2,"S1",3,1
"843",163,20,24,1.055,0,3.5426,1,1,"S1",3,1
"844",164,20,32,2.85,1,3.4965,1,2,"S1",3,1
"845",165,20,24,2.55,1,2.0897,1,2,"S1",3,1
"846",166,20,1,2.55,1,1.3211,2,1,"S1",3,1
"847",167,20,122,2.85,0,1.4708,1,1,"S1",3,1
"848",168,20,13,2.55,1,1.4669,2,1,"S1",3,1
"849",169,20,122,2.55,0,1.588,2,2,"S1",3,1
"850",170,20,32,3.45,1,2.3148,1,2,"S1",3,1
"851",1,20,62,1.47,0,1.5979,1,1,"S2",3,0
"852",2,20,118,1.2,0,1.7548,2,2,"S2",3,0
"853",3,20,23,2.3,0,1.3422,1,1,"S2",3,0
"854",4,20,2,1.47,0,1.7525,1,1,"S2",3,0
"855",5,20,4,2.3,1,1.2393,2,1,"S2",3,0
"856",6,20,23,1.5,0,2.0104,1,1,"S2",3,0
"857",7,20,118,3.1,0,1.4019,1,1,"S2",3,0
"858",8,20,50,1.9,0,2.4216,1,1,"S2",3,0
"859",9,20,4,2.07,1,1.8336,2,1,"S2",3,0
"860",10,20,29,2.3,1,2.2521,2,1,"S2",3,0
"861",11,20,2,2.3,1,1.2934,1,2,"S2",3,0
"862",12,20,62,1.7,0,1.6546,1,1,"S2",3,0
"863",13,20,73,3.5,1,1.8263,1,2,"S2",3,0
"864",14,20,118,1.47,0,1.3754,1,1,"S2",3,0
"865",15,20,14,2.3,0,2.407,2,2,"S2",3,0
"866",16,20,118,1.2,0,1.0198,1,1,"S2",3,0
"867",17,20,6,3.5,1,0.9069,1,2,"S2",3,0
"868",18,20,118,2.3,0,1.0297,1,1,"S2",3,0
"869",19,20,62,1.2,0,1.2734,2,2,"S2",3,0
"870",20,20,50,1.33,0,1.4518,2,2,"S2",3,0
"871",21,20,6,3.8,1,0.7426,1,2,"S2",3,0
"872",22,20,73,3.1,1,1.4647,2,1,"S2",3,0
"873",23,20,118,1.7,0,1.2167,1,1,"S2",3,0
"874",24,20,62,3.5,1,1.3985,1,2,"S2",3,0
